file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\DynamicConverter.java,ch.qos.logback.core.pattern.DynamicConverter,class,7,19,12,7,17,3,0,11,21,0.6666667,0.4,0.4,15,0,14,0,1,0,15,0,0,0,3,0,0,1,1,1,0,0,0,55,5,0,2,0,0,0,2,5,0,3,1,0,0,0,82,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\encoder\EchoEncoder.java,ch.qos.logback.core.encoder.EchoEncoder,class,3,3,0,3,5,3,0,1,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,20,5,0,2,0,0,0,0,1,1,3,1,0,0,0,11,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\recovery\RecoveryCoordinator.java,ch.qos.logback.core.recovery.RecoveryCoordinator,class,1,3,2,1,9,1,0,3,3,0.7619048,0.6666667,1.0,6,0,3,2,0,1,4,0,0,0,7,4,2,4,0,1,2,0,1,42,5,0,1,0,0,0,4,14,3,9,1,0,0,0,38,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\Action.java,ch.qos.logback.core.joran.action.Action,class,6,18,12,6,13,2,5,8,36,1.0,0.0,0.0,9,1,5,0,4,0,9,2,0,0,8,8,8,0,0,0,8,0,3,44,10,0,4,0,0,12,4,12,3,12,1,0,0,0,98,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\ConfigurationEventListener.java,ch.qos.logback.core.spi.ConfigurationEventListener,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\PropertyContainer.java,ch.qos.logback.core.spi.PropertyContainer,interface,1,12,11,1,5,1,0,2,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,2,1,0,0,1,14,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\XTeeOutputStream.java,ch.qos.logback.core.testUtil.XTeeOutputStream,class,1,1,0,1,3,3,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,2,0,1,0,0,0,0,17,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\IncludeModel.java,ch.qos.logback.core.model.IncludeModel,class,1,4,3,1,0,3,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\Compressor.java,ch.qos.logback.core.rolling.helper.Compressor$CompressionRunnable,innerclass,1,1,0,1,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\AppenderAction.java,ch.qos.logback.core.joran.action.AppenderAction,class,8,8,0,8,2,4,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,31,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\ReentryGuard.java,ch.qos.logback.core.util.ReentryGuard,interface,1,5,4,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,101,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\FileFilterUtil.java,ch.qos.logback.core.rolling.helper.FileFilterUtil,class,1,8,7,1,21,1,0,18,36,0.0,0.0,0.0,9,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,84,11,1,4,0,0,5,6,11,4,12,2,2,0,1,89,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\DefaultSocketConnector.java,ch.qos.logback.core.net.DefaultSocketConnector,class,6,8,2,6,12,1,0,9,3,0.6,0.2,0.3,7,0,5,2,0,0,5,0,0,0,5,0,0,5,0,0,3,0,3,53,2,1,3,1,0,0,0,11,0,7,1,0,1,0,60,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\XZCompressionStrategy.java,ch.qos.logback.core.rolling.helper.XZCompressionStrategy,class,5,5,0,5,7,3,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,2,1,1,1,1,14,2,7,6,6,2,0,0,0,69,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\BoldWhiteCompositeConverter.java,ch.qos.logback.core.pattern.color.BoldWhiteCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\read\CyclicBufferAppender.java,ch.qos.logback.core.read.CyclicBufferAppender,class,3,3,0,3,11,3,0,7,0,0.4375,0.64285713,1.0,8,0,7,0,1,0,8,0,0,0,2,0,0,0,0,2,0,0,0,43,6,0,0,0,0,0,2,4,0,2,1,0,0,0,41,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\subst\NodeToStringTransformer.java,ch.qos.logback.core.subst.NodeToStringTransformer,class,6,7,1,6,37,1,0,22,54,0.78846157,0.5,0.5,13,2,4,9,0,0,4,0,0,0,4,1,1,0,0,3,4,0,2,130,20,3,15,0,0,7,0,27,2,23,2,0,0,0,116,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\ResourceAction.java,ch.qos.logback.core.joran.action.ResourceAction,class,7,9,2,7,4,4,1,10,4,0.5625,0.0,0.0,4,0,0,1,3,0,3,1,0,0,4,4,0,4,0,0,4,0,0,28,2,0,0,0,0,4,0,10,0,10,0,0,0,0,50,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\status\StatusListener.java,ch.qos.logback.core.status.StatusListener,interface,1,10,9,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\ComponentTracker.java,ch.qos.logback.core.spi.ComponentTracker,interface,1,2,1,1,7,1,0,0,21,1.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,2,0,1,0,0,1,1,0,0,11,0,0,0,0,1,0,2,2,1,2,0,0,0,0,126,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\SpacePadder.java,ch.qos.logback.core.pattern.SpacePadder,class,1,3,2,1,13,1,0,3,3,0.6666667,0.0,0.0,3,3,3,0,0,0,3,0,3,0,1,1,0,0,0,1,1,0,2,38,0,2,5,0,2,6,9,7,3,4,2,0,0,0,23,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\util\beans\BeanDescription.java,ch.qos.logback.core.joran.util.beans.BeanDescription,class,0,4,4,0,8,1,0,2,8,0.65625,0.35714287,1.0,8,0,7,0,1,0,8,0,0,0,4,0,0,4,0,0,4,0,3,33,7,0,0,0,0,0,0,4,0,4,0,0,0,0,52,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\JoranConfiguratorBase.java,ch.qos.logback.core.joran.JoranConfiguratorBase,class,12,13,1,12,8,3,0,9,21,0.0,0.0,0.0,7,0,2,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,1,26,0,0,0,0,1,0,0,0,79,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelFilter.java,ch.qos.logback.core.model.processor.ModelFilter,interface,2,9,7,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\PropertyModelHandler.java,ch.qos.logback.core.model.processor.PropertyModelHandler,class,8,9,1,8,4,3,0,2,6,0.0,0.0,0.0,4,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,17,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\conditional\ElseAction.java,ch.qos.logback.core.joran.conditional.ElseAction,class,6,6,0,6,2,4,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,2,0,2,0,0,0,0,18,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\StatusListenerModelHandler.java,ch.qos.logback.core.model.processor.StatusListenerModelHandler,class,13,14,1,13,14,3,0,17,11,0.6666667,0.1,0.1,6,1,4,1,1,0,5,0,0,0,3,0,0,0,0,3,0,0,0,59,6,0,2,1,2,6,0,11,2,6,2,0,0,0,55,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,class,2,7,5,2,32,2,0,10,45,0.0,0.0,0.0,10,0,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,102,17,5,10,0,8,0,16,23,2,22,2,0,0,0,78,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\ZipCompressionStrategy.java,ch.qos.logback.core.rolling.helper.ZipCompressionStrategy,class,7,9,2,7,9,3,0,11,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,43,4,1,2,1,1,18,2,9,7,8,2,0,0,0,69,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\BoldBlueCompositeConverter.java,ch.qos.logback.core.pattern.color.BoldBlueCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\AppenderRefAction.java,ch.qos.logback.core.joran.action.AppenderRefAction,class,6,6,0,6,2,4,0,4,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,3,0,3,0,0,0,0,20,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEvent.java,ch.qos.logback.core.joran.event.SaxEvent,class,2,10,8,2,5,1,3,0,2,0.6,0.4,1.0,5,0,4,0,0,1,5,0,0,0,4,0,4,0,0,0,4,0,0,24,4,0,0,0,0,0,0,4,0,4,0,0,0,0,16,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\AbstractSocketAppender.java,ch.qos.logback.core.net.AbstractSocketAppender$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\AppenderRefDependencyAnalyser.java,ch.qos.logback.core.model.processor.AppenderRefDependencyAnalyser,class,8,9,1,8,7,3,0,7,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,1,0,0,0,0,3,0,4,1,0,0,1,75,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,class,22,24,2,22,96,3,0,74,1347,0.9586776,0.037707392,0.18401207,55,0,43,3,8,1,52,5,0,1,33,9,7,11,7,8,8,0,6,385,34,2,17,5,1,40,13,82,13,63,3,0,1,0,306,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\SerializeModelAction.java,ch.qos.logback.core.joran.action.SerializeModelAction,class,5,5,0,5,1,4,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,23,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\BlackCompositeConverter.java,ch.qos.logback.core.pattern.color.BlackCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\IntHolder.java,ch.qos.logback.core.util.IntHolder,class,0,0,0,0,4,1,0,0,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,0,0,0,47,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpretationContext.java,ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,class,5,34,29,5,14,2,0,8,23,0.6363636,0.29090908,0.38181818,11,0,11,0,0,0,11,0,0,0,2,0,0,0,0,2,0,0,0,53,11,0,1,1,0,2,0,4,1,3,1,0,0,0,69,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\PropertySetterException.java,ch.qos.logback.core.util.PropertySetterException,class,0,0,0,0,3,3,0,0,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,32,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\FileAppender.java,ch.qos.logback.core.FileAppender,class,10,15,5,10,33,4,0,38,67,0.84444445,0.28787878,0.8333333,15,0,11,3,1,0,12,0,1,0,6,2,1,2,3,0,1,0,2,140,7,0,8,5,0,14,4,23,6,17,3,0,0,0,174,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\ContextPropertyAction.java,ch.qos.logback.core.joran.action.ContextPropertyAction,class,4,4,0,4,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\parser\TokenStream.java,ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\util\beans\BeanDescriptionFactory.java,ch.qos.logback.core.joran.util.beans.BeanDescriptionFactory,class,4,5,1,4,11,2,0,13,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9,44,1,1,3,0,0,3,0,13,0,13,4,0,0,0,68,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\conditional\ThenAction.java,ch.qos.logback.core.joran.conditional.ThenAction,class,6,6,0,6,2,4,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,2,0,2,0,0,0,0,18,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\SequenceNumberGeneratorModelHandler.java,ch.qos.logback.core.model.processor.SequenceNumberGeneratorModelHandler,class,11,12,1,11,9,3,0,12,8,0.6,0.1,0.1,5,1,4,0,1,0,5,0,0,0,2,0,0,1,0,1,0,0,0,50,4,0,1,1,0,8,0,7,3,5,1,0,0,0,52,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelHandlerBase.java,ch.qos.logback.core.model.processor.ModelHandlerBase,class,5,35,30,5,7,2,27,6,15,0.0,0.0,0.0,6,0,4,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,2,0,1,1,1,1,0,0,0,52,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\status\OnErrorConsoleStatusListener.java,ch.qos.logback.core.status.OnErrorConsoleStatusListener,class,1,1,0,1,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\MD5Util.java,ch.qos.logback.core.util.MD5Util,class,1,1,0,1,5,1,0,9,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,1,0,0,0,2,1,0,2,23,3,1,0,0,0,1,4,5,0,5,1,0,0,0,48,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\EnvUtil.java,ch.qos.logback.core.util.EnvUtil,class,4,5,1,4,24,1,0,14,91,0.0,0.0,0.0,14,13,12,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,74,16,1,3,2,4,7,12,11,3,9,2,0,0,0,59,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\InvocationGate.java,ch.qos.logback.core.util.InvocationGate,interface,0,2,2,0,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,45,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\BasicSequenceNumberGenerator.java,ch.qos.logback.core.spi.BasicSequenceNumberGenerator,class,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\sift\SiftProcessor.java,ch.qos.logback.core.sift.SiftProcessor,class,4,5,1,4,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicy.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicy,interface,5,7,2,5,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\BodyEvent.java,ch.qos.logback.core.joran.event.BodyEvent,class,3,7,4,3,5,2,0,4,0,0.25,0.5,0.5,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,19,3,0,1,0,0,3,0,2,1,1,1,0,0,0,20,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\boolex\Matcher.java,ch.qos.logback.core.boolex.Matcher,class,3,3,0,3,20,2,0,5,45,0.7755102,0.25274727,1.0,14,0,14,0,0,0,14,0,0,0,7,0,0,7,0,0,0,0,1,77,8,0,1,1,0,5,1,17,2,9,2,0,0,0,49,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\IdentityCompositeConverter.java,ch.qos.logback.core.pattern.IdentityCompositeConverter,class,2,2,0,2,1,5,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\NamedModel.java,ch.qos.logback.core.model.NamedModel,class,3,11,8,3,9,2,3,6,0,0.5833333,0.6666667,0.6666667,6,0,4,0,2,0,6,0,0,0,2,1,0,1,0,1,1,0,2,31,7,0,2,0,0,0,2,8,2,6,1,0,0,0,30,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\FormatInfo.java,ch.qos.logback.core.pattern.FormatInfo,class,1,6,5,1,32,1,0,5,0,0.5,0.47619048,0.74285716,15,1,15,0,0,0,15,0,0,0,4,0,0,4,0,0,0,0,2,104,10,0,10,0,7,8,15,34,10,12,2,0,0,0,78,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\DenyModelFilter.java,ch.qos.logback.core.model.processor.DenyModelFilter,class,3,4,1,3,3,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,12,2,0,1,0,0,0,0,1,0,1,1,0,0,0,8,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\conditional\ThenModelHandler.java,ch.qos.logback.core.model.processor.conditional.ThenModelHandler,class,8,9,1,8,7,3,0,6,6,0.0,0.0,0.0,4,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,1,0,1,2,0,3,1,3,1,0,0,0,40,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\GZCompressionStrategy.java,ch.qos.logback.core.rolling.helper.GZCompressionStrategy,class,5,6,1,5,7,3,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,2,1,1,1,1,17,2,7,7,6,2,0,0,0,49,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\CoreTestConstants.java,ch.qos.logback.core.testUtil.CoreTestConstants,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,11,0,0,13,0,0,0,0,0,9,2,11,3,11,0,0,0,0,32,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\OptionHelper.java,ch.qos.logback.core.util.OptionHelper,class,8,13,5,8,53,1,0,30,229,0.9415584,0.0,0.0,22,22,22,0,0,0,22,0,2,0,7,7,0,0,0,7,7,0,17,176,33,1,15,7,4,11,12,26,4,18,2,0,0,0,174,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\SequenceNumberGeneratorModel.java,ch.qos.logback.core.model.SequenceNumberGeneratorModel,class,2,6,4,2,1,3,0,0,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\Compressor.java,ch.qos.logback.core.rolling.helper.Compressor,class,9,14,5,9,20,2,0,15,9,0.78571427,0.4,0.4,7,1,5,1,0,1,6,0,0,0,4,3,2,0,0,2,4,0,0,80,16,0,1,1,0,8,7,9,4,9,2,0,1,0,103,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\AbstractComponentTracker.java,ch.qos.logback.core.spi.AbstractComponentTracker,class,5,12,7,5,35,1,0,25,157,0.8966942,0.13186814,0.13186814,22,0,11,8,3,0,14,3,0,3,11,3,2,4,2,3,3,0,0,168,17,3,4,0,4,0,7,27,5,23,2,3,2,0,156,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\ParamModel.java,ch.qos.logback.core.model.ParamModel,class,3,8,5,3,9,3,0,6,0,0.5833333,0.6666667,0.6666667,6,0,4,0,2,0,6,0,0,0,2,1,0,1,0,1,1,0,2,31,7,0,2,0,0,0,2,8,2,6,1,0,0,0,31,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\ContextAware.java,ch.qos.logback.core.spi.ContextAware,interface,2,38,36,2,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
